"","roms_temp","roms_surf_sal","uEast","vNorth","year","station","mat_sex","haul_type","cpue","gear_temp","date","y_f","lon","lat","station_bathy","roms_dates"
"121",1.58533942699432,31.6110935211182,0.00249938038177788,-0.00570696732029319,2010,"F-01","legal male",3,0,1.3,2010-06-25,"2010",-830.223967942607,826.197166979143,101.208541870117,2010-06-27 12:00:00
"122",1.5689058303833,31.6649951934814,0.000404293998144567,-0.00509902974590659,2010,"F-02","legal male",3,0,1.1,2010-06-25,"2010",-794.972255489617,818.671340008597,95.6200408935547,2010-06-27 12:00:00
"123",2.60246634483337,31.9646949768066,0.000567032780963928,-0.000181391544174403,2010,"E-02","legal male",3,0,2.8,2010-06-26,"2010",-799.372484952048,781.062834627171,113.118858337402,2010-06-27 12:00:00
"124",3.57123112678528,32.0401878356934,-0.00176918099168688,-0.0030403551645577,2010,"D-02","legal male",3,0,3.7,2010-06-26,"2010",-805.259060951311,744.995333831897,134.307022094727,2010-06-27 12:00:00
"125",4.08076667785645,32.1813659667969,-0.0103334337472916,-0.00253050029277802,2010,"C-02","legal male",3,0,3.8,2010-06-26,"2010",-811.60275457692,708.622009785258,135.253219604492,2010-06-27 12:00:00
"126",-0.799545645713806,31.2028274536133,0.000408848456572741,0.0021343610715121,2010,"K-01","legal male",3,0,0.2,2010-06-24,"2010",-802.636218997468,1009.09206300766,59.6970977783203,2010-06-27 12:00:00
"127",0.443016231060028,31.2726802825928,0.00094873527996242,0.00609847158193588,2010,"J-01","legal male",3,0,-1.3,2010-06-24,"2010",-808.026784686235,972.717593559655,67.0976943969727,2010-06-27 12:00:00
"128",0.494346886873245,31.1110248565674,-0.000306824105791748,0.0017047863220796,2010,"I-01","legal male",3,0,-1.1,2010-06-24,"2010",-813.561295430704,936.612961607394,68.8831405639648,2010-06-27 12:00:00
"129",-0.158974379301071,30.8195819854736,-0.00165182061027735,0.00274072424508631,2010,"H-01","legal male",3,0,0.2,2010-06-24,"2010",-819.410960586789,899.022376240432,73.5748062133789,2010-06-27 12:00:00
"130",3.04714131355286,32.0514488220215,-0.00260847178287804,-0.00187538715545088,2010,"E-01","legal male",3,0,3.9,2010-06-25,"2010",-837.807315623713,789.019871039648,129.053359985352,2010-06-27 12:00:00
"131",3.92641639709473,32.1774635314941,-0.0101717421784997,-0.00591028062626719,2010,"D-01","legal male",3,0,3.8,2010-06-26,"2010",-841.913224723044,753.043958300658,131.930709838867,2010-06-27 12:00:00
"132",4.31730079650879,32.1273574829102,-0.00335379270836711,-0.00106927426531911,2010,"A-03","legal male",3,0,4,2010-06-30,"2010",-785.42942334392,627.687954511157,143.050521850586,2010-07-04 12:00:00
"133",4.4605541229248,32.1520805358887,0.00248857983388007,0.000534659193363041,2010,"A-02","legal male",3,0,4,2010-06-30,"2010",-822.176874744721,636.076019465715,154.420867919922,2010-07-04 12:00:00
"134",4.19194602966309,32.181770324707,-0.00428665010258555,0.000220407091546804,2010,"B-02","legal male",3,0,3.8,2010-06-30,"2010",-816.911960695213,671.458147015571,139.006866455078,2010-07-04 12:00:00
"135",4.41037654876709,32.4915657043457,0.00373926712200046,-0.000594036420807242,2010,"B-01","legal male",3,0,3.9,2010-06-30,"2010",-854.387828322078,679.933731576102,147.399078369141,2010-07-04 12:00:00
"136",4.41591835021973,32.413257598877,0.00055704836267978,0.00194522948004305,2010,"C-01","legal male",3,0,3.8,2010-06-30,"2010",-848.359861059766,715.842469196758,134.799911499023,2010-07-04 12:00:00
"137",2.25998520851135,31.0180072784424,-0.000953239388763905,-0.00215025246143341,2011,"H-15","legal male",3,234.650470492303,2.7,2011-06-05,"2011",-303.938434258849,826.578230169992,46.9300003051758,2011-06-05 12:00:00
"138",2.62718152999878,30.7259769439697,-0.00342016946524382,0.00156129710376263,2011,"G-15","legal male",3,0,4,2011-06-05,"2011",-311.39066110377,788.481800479143,32.2500000000001,2011-06-05 12:00:00
"139",1.74367713928223,31.117603302002,0.0405255034565926,-0.0044534457847476,2011,"I-15","legal male",3,0,2.5,2011-06-05,"2011",-298.203167198812,864.387852127026,44.0900001525878,2011-06-05 12:00:00
"140",3.43523287773132,30.6592483520508,NA,NA,2011,"H-16","legal male",3,0,3.7,2011-06-05,"2011",-265.485525917469,822.225466656414,29.5900001525879,2011-06-05 12:00:00
"141",3.75499105453491,30.7606430053711,0.0172285679727793,-0.0315570496022701,2011,"I-16","legal male",3,0,3.6,2011-06-05,"2011",-259.477085921118,861.310960095145,36.9099998474122,2011-06-05 12:00:00
"142",4.36396789550781,30.6369667053223,0.0294307395815849,0.011300073005259,2011,"J-16","legal male",3,0,4.4,2011-06-05,"2011",-254.294203907573,899.076235038408,29.0100002288818,2011-06-05 12:00:00
"143",3.93723821640015,30.8337154388428,0.0224737524986267,-0.0208661053329706,2011,"J-15","legal male",3,0,4,2011-06-05,"2011",-292.393604208181,899.63126071962,37.6199989318847,2011-06-05 12:00:00
"144",0.978142559528351,31.1416072845459,-0.00297878356650472,-0.0154942981898785,2011,"B-08","legal male",3,648.951466157624,4.7,2011-06-11,"2011",-596.301555676331,633.879616852463,53.5704383850098,2011-06-12 12:00:00
"145",0.958905875682831,31.5720920562744,0.00719267455860972,-0.00339113269001245,2011,"D-09","legal male",3,1316.47874756805,3.8,2011-06-10,"2011",-548.19575795063,702.121770999695,78.4993209838867,2011-06-12 12:00:00
"146",0.526019096374512,30.7676849365234,-0.0025433786213398,-0.0243584178388119,2011,"D-10","legal male",3,225.081825457626,3.9,2011-06-10,"2011",-512.962124223019,697.769075940318,72.3294525146486,2011-06-12 12:00:00
"147",0.144664719700813,31.1063804626465,0.00728019094094634,-0.00385043164715171,2011,"E-10","legal male",3,734.516991400197,2.7,2011-06-10,"2011",-504.73237807158,733.609467444309,74.4499588012696,2011-06-12 12:00:00
"148",-0.330466866493225,30.8395195007324,0.00753723224624991,-0.00659309327602386,2011,"E-11","legal male",3,920.865007820785,4,2011-06-07,"2011",-470.190384548065,729.114557035686,63.6587905883789,2011-06-12 12:00:00
"149",-0.0467580407857895,30.7168922424316,-0.00696473103016615,-0.00845155119895935,2011,"E-12","legal male",3,481.258040259913,3.9,2011-06-07,"2011",-430.284770801991,725.888632461149,53.0002403259278,2011-06-12 12:00:00
"150",-0.0392977930605412,31.182689666748,6.96799979778007e-05,0.000840033811982721,2011,"F-10","legal male",3,160.511656000519,3,2011-06-10,"2011",-499.750201595658,770.172424856947,71.9506607055664,2011-06-12 12:00:00
"151",-0.248162165284157,30.9879322052002,0.00367753114551306,-0.00124359934125096,2011,"F-11","legal male",3,1894.30058878069,2.6,2011-06-07,"2011",-462.484253258914,767.360728497923,89.1512298583985,2011-06-12 12:00:00
"152",-0.575260519981384,30.7766723632812,0.00808702409267426,-0.000759637623559684,2011,"F-12","legal male",3,1568.26564295477,3.3,2011-06-07,"2011",-426.497546856658,762.733662004869,67.327522277832,2011-06-12 12:00:00
"153",0.172706335783005,30.786190032959,0.00818395800888538,-0.00647094659507275,2011,"F-13","legal male",3,446.730634111147,3.9,2011-06-07,"2011",-390.32209240237,757.647007837567,58.2810020446778,2011-06-12 12:00:00
"154",-0.467269212007523,31.4199562072754,0.00269784335978329,0.00224055210128427,2011,"G-09","legal male",3,75.3077074583903,2.1,2011-06-09,"2011",-531.15399400121,812.583343693938,60.5550842285156,2011-06-12 12:00:00
"155",-0.74567037820816,31.3280220031738,-0.000792349630501121,0.00329396687448025,2011,"G-10","legal male",3,76.8821017687552,2.3,2011-06-09,"2011",-493.652381371461,808.100338525314,59.3732757568359,2011-06-12 12:00:00
"156",-0.682025551795959,31.2479991912842,-0.00254295067861676,0.0016650315374136,2011,"G-11","legal male",3,316.534479393003,2.8,2011-06-07,"2011",-457.713721988144,802.77632416883,69.1869430541992,2011-06-12 12:00:00
"157",-0.348035305738449,30.7952747344971,0.00459115207195282,0.00430041644722223,2011,"G-12","legal male",3,518.99475547509,3.2,2011-06-08,"2011",-420.279718874395,798.868875427322,64.2573242187498,2011-06-12 12:00:00
"158",0.367134988307953,30.8747978210449,0.00863735843449831,0.00556796137243509,2011,"G-13","legal male",3,439.252383718087,3.4,2011-06-06,"2011",-384.134505467592,795.527763273534,62.5069923400879,2011-06-12 12:00:00
"159",1.86681282520294,30.9481410980225,0.00153221748769283,-0.00364296464249492,2011,"G-14","legal male",3,154.232357562531,3.9,2011-06-06,"2011",-344.41352619306,792.144888408301,55.8400001525881,2011-06-12 12:00:00
"160",0.491341769695282,31.317419052124,0.000740555580705404,0.000492530176416039,2011,"H-08","legal male",3,78.7332470305308,2.1,2011-06-12,"2011",-561.164076585147,854.52111164833,50.2510604858399,2011-06-12 12:00:00
"161",0.692523241043091,31.2906551361084,0.00319720432162285,0.00228256522677839,2011,"H-09","legal male",3,145.696136521875,2.3,2011-06-09,"2011",-524.649500996145,849.129898531048,51.5271072387695,2011-06-12 12:00:00
"162",1.18518614768982,31.3156776428223,0.00382521143183112,0.005368881393224,2011,"H-10","legal male",3,157.840896767195,2.3,2011-06-09,"2011",-487.542328519478,846.260602069509,48.2099990844726,2011-06-12 12:00:00
"163",-0.531175315380096,31.2224216461182,-0.00284675834700465,0.00428858026862144,2011,"H-11","legal male",3,651.818037958008,2.3,2011-06-08,"2011",-451.774980614716,840.564382377732,53.9599990844725,2011-06-12 12:00:00
"164",0.971158266067505,31.2158584594727,0.00144374335650355,0.00232127797789872,2011,"H-12","legal male",3,0,2.7,2011-06-08,"2011",-416.378558734055,835.884781374295,55.5099983215329,2011-06-12 12:00:00
"165",1.39648413658142,31.2225646972656,0.00375219434499741,0.00148348417133093,2011,"H-13","legal male",3,0,2.6,2011-06-06,"2011",-378.173824883314,832.513673889726,61.5099983215333,2011-06-12 12:00:00
"166",1.93752241134644,31.1317558288574,0.00831965915858746,0.0066960146650672,2011,"H-14","legal male",3,313.113986611056,3,2011-06-06,"2011",-340.447236007644,828.399363926295,53.7000007629394,2011-06-12 12:00:00
"167",0.692614793777466,31.2789573669434,0.00488231889903545,0.00255559664219618,2011,"I-08","legal male",3,76.8625107730355,2.1,2011-06-12,"2011",-557.689007311445,891.517648838777,42.8800010681152,2011-06-12 12:00:00
"168",1.01113629341125,31.3060321807861,0.00784477312117815,0.00463890563696623,2011,"I-09","legal male",3,300.17997696008,2.2,2011-06-09,"2011",-520.120754375316,886.625860490367,40.2099990844727,2011-06-12 12:00:00
"169",1.20985805988312,31.3224086761475,0.00208971789106727,0.00407521426677704,2011,"I-10","legal male",3,74.0777439665924,2.3,2011-06-09,"2011",-483.042444691081,879.634158765974,45.029998779297,2011-06-12 12:00:00
"170",1.85357284545898,30.9522323608398,0.000969806918874383,0.000136182934511453,2011,"I-12","legal male",3,149.950417496697,2.2,2011-06-08,"2011",-409.953559930167,872.923966523837,53.1699981689452,2011-06-12 12:00:00
"171",1.31157350540161,31.0805950164795,0.00166231952607632,0.0029835794121027,2011,"I-13","legal male",3,388.584952789144,2.2,2011-06-06,"2011",-373.046048244373,869.312878179342,50.7200012207031,2011-06-12 12:00:00
"172",2.35364842414856,31.0787334442139,0.00376345869153738,-0.00918007642030716,2011,"I-14","legal male",3,223.591943794076,2.3,2011-06-06,"2011",-335.125983711628,865.537649499503,47.7299995422363,2011-06-12 12:00:00
"173",0.909354448318481,31.2986373901367,0.00540745723992586,-0.000969031592831016,2011,"J-07","legal male",3,383.908298023103,1.9,2011-06-12,"2011",-586.698149276058,933.222479095021,45.2299995422363,2011-06-12 12:00:00
"174",0.695877134799957,31.3039588928223,0.0055721434764564,0.00560145545750856,2011,"J-08","legal male",3,153.337056232026,2.4,2011-06-12,"2011",-551.581872670328,927.866297923107,40.189998626709,2011-06-12 12:00:00
"175",1.53943645954132,31.2848873138428,0.00540864001959562,0.0046187387779355,2011,"J-09","legal male",3,170.26385158892,2.7,2011-06-09,"2011",-514.710393565012,923.505832618035,39.189998626709,2011-06-12 12:00:00
"176",1.78387212753296,31.1845417022705,-0.00289000826887786,0.0112893041223288,2011,"J-10","legal male",3,244.963869337058,2.7,2011-06-09,"2011",-476.666894329786,916.388176379022,33.0699996948242,2011-06-12 12:00:00
"177",2.31744384765625,31.2028007507324,-0.00277298502624035,-0.0140899894759059,2011,"J-12","legal male",3,757.795469138285,2.8,2011-06-08,"2011",-403.400730063884,909.654034948856,43.0400009155273,2011-06-12 12:00:00
"178",3.01698970794678,31.0792179107666,0.00165732158347964,-0.00117912888526917,2011,"J-13","legal male",3,76.2907950927191,2,2011-06-06,"2011",-366.523540408151,905.752329695948,47.0900001525879,2011-06-12 12:00:00
"179",4.69737339019775,30.7506122589111,-0.0236291568726301,-0.018513698130846,2011,"J-14","legal male",3,222.799693697421,3.4,2011-06-06,"2011",-330.420503550243,902.877280736013,40.5299987792969,2011-06-12 12:00:00
"180",2.18297052383423,31.0474319458008,0.00553423352539539,0.0232732389122248,2011,"K-11","legal male",3,165.922846874188,4.2,2011-06-08,"2011",-441.818293105904,938.277524529751,36.1500015258789,2011-06-12 12:00:00
"181",4.21170949935913,30.9934558868408,-0.0151032023131847,0.00612643640488386,2011,"K-13","legal male",3,0,3.6,2011-06-06,"2011",-349.210887466059,936.087360544171,36.849998474121,2011-06-12 12:00:00
"182",1.87763679027557,31.2352962493896,-0.00251937191933393,0.00982249528169632,2011,"I-11","legal male",3,0,2.3,2011-06-08,"2011",-446.111018731791,876.00528630866,50.5900001525879,2011-06-12 12:00:00
"183",2.00899600982666,30.9386024475098,-0.0129958754405379,0.010487986728549,2011,"J-11","legal male",3,0,2.7,2011-06-08,"2011",-440.463707702095,912.251724243577,52.5600013732911,2011-06-12 12:00:00
"184",2.17924857139587,31.1788787841797,-0.000903500593267381,0.04997893050313,2011,"K-10","legal male",3,0,4.7,2011-06-08,"2011",-469.349834272975,953.107087344843,45.3600006103517,2011-06-12 12:00:00
"185",2.64758372306824,31.1003723144531,0.0442589372396469,-0.0331846214830875,2011,"K-09","legal male",3,0,3.6,2011-06-09,"2011",-507.97655491014,959.828661771939,28.2700004577637,2011-06-12 12:00:00
"186",0.394956111907959,31.5442581176758,0.00216743722558022,0.00183854589704424,2011,"F-09","legal male",3,0,1.9,2011-06-10,"2011",-536.13460798634,775.828289651207,71.0956802368164,2011-06-12 12:00:00
"187",1.4169260263443,31.7573642730713,0.00242065079510212,-0.00123749254271388,2011,"D-08","legal male",3,0,3.1,2011-06-10,"2011",-582.871049755641,707.357924540112,88.4118576049805,2011-06-12 12:00:00
"188",0.982580602169037,31.5436992645264,0.00723710376769304,-0.0042018867097795,2011,"C-08","legal male",3,0,3.8,2011-06-10,"2011",-589.093285619971,670.191342689192,81.5498504638672,2011-06-12 12:00:00
"189",1.58245003223419,31.6890125274658,0.00336521887220442,-0.00199747295118868,2011,"C-07","legal male",3,0,3.2,2011-06-11,"2011",-625.320675036466,678.661643795594,93.7229309082031,2011-06-12 12:00:00
"190",1.49823939800262,31.8453750610352,0.0015299835940823,0.000271401600912213,2011,"D-07","legal male",3,0,2.6,2011-06-11,"2011",-623.233029565563,712.494090042253,89.5833892822266,2011-06-12 12:00:00
"191",1.22589290142059,31.9106216430664,0.00167937122751027,0.00213273498229682,2011,"E-07","legal male",3,0,1.8,2011-06-11,"2011",-617.55552337091,750.136070961151,86.4002532958984,2011-06-12 12:00:00
"192",0.456512868404388,31.6928100585938,0.00351030146703124,0.000661228958051652,2011,"F-07","legal male",3,0,1.5,2011-06-11,"2011",-610.523873813714,786.91409752263,75.3878707885742,2011-06-12 12:00:00
"193",-0.607196509838104,31.4318466186523,0.00285960570909083,0.00204644212499261,2011,"G-07","legal male",3,0,1.2,2011-06-11,"2011",-605.73506000229,823.100484526314,67.9298706054688,2011-06-12 12:00:00
"194",0.465357035398483,31.3285713195801,0.00287420209497213,0.00054638076107949,2011,"H-07","legal male",3,0,1.8,2011-06-12,"2011",-598.836845279853,859.566153527389,59.0501174926758,2011-06-12 12:00:00
"195",0.542833745479584,31.3022212982178,0.00536527018994093,0.00181746191810817,2011,"I-07","legal male",3,0,1.7,2011-06-12,"2011",-592.821098340842,895.463180839643,49.9900016784668,2011-06-12 12:00:00
"196",1.00249087810516,30.939546585083,-0.0130106005817652,-0.0234605595469475,2011,"C-09","legal male",3,0,4.4,2011-06-10,"2011",-554.011973999738,665.384247952709,53.4321556091309,2011-06-12 12:00:00
"197",5.3362717628479,30.7487621307373,0.0616517625749111,0.0538363493978977,2011,"K-14","legal male",3,0,5.6,2011-06-06,"2011",-323.770784101747,940.23374589868,18.1299991607666,2011-06-12 12:00:00
"198",2.13179230690002,30.7395076751709,-0.0017266096547246,-0.00931428000330925,2011,"F-14","legal male",3,0,4.7,2011-06-07,"2011",-348.822479748881,757.290693632348,33.8800010681153,2011-06-12 12:00:00
"199",2.9157862663269,31.14040184021,0.0272655822336674,0.0259073916822672,2011,"K-12","legal male",3,0,4.9,2011-06-08,"2011",-395.07273844569,944.849188451899,18.7600002288819,2011-06-12 12:00:00
"200",1.37910199165344,31.5718173980713,0.00519021134823561,-0.00490126013755798,2011,"B-07","legal male",3,0,3.9,2011-06-11,"2011",-633.067131579213,639.90964964948,78.2845306396485,2011-06-12 12:00:00
"201",1.04761564731598,31.5951404571533,0.00301924953237176,-0.00024041831784416,2011,"E-09","legal male",3,0,2.7,2011-06-12,"2011",-541.787980723343,739.665195666933,77.7416229248047,2011-06-12 12:00:00
"202",1.0835542678833,31.8004264831543,0.000483888085000217,0.0016267781611532,2011,"E-08","legal male",3,0,2.6,2011-06-12,"2011",-579.549679359311,743.8896796501,85.3735122680664,2011-06-12 12:00:00
"203",0.300013691186905,31.6726112365723,0.00145542388781905,0.00194283726159483,2011,"F-08","legal male",3,0,1.8,2011-06-12,"2011",-571.394394360957,780.392211896489,74.164810180664,2011-06-12 12:00:00
"204",-0.614506959915161,31.4263477325439,0.00295673776417971,0.00211471342481673,2011,"G-08","legal male",3,0,2,2011-06-12,"2011",-567.627902848252,817.485094440172,65.5820693969727,2011-06-12 12:00:00
"205",1.47969341278076,31.3818321228027,0.0150003517046571,0.00712280813604593,2011,"K-03","legal male",3,73.858987645139,2.2,2011-06-17,"2011",-728.738784621115,995.416088154773,45.6300010681152,2011-06-19 12:00:00
"206",1.36766004562378,31.3970394134521,0.0197946056723595,0.00372392241843045,2011,"K-04","legal male",3,73.1673642422025,2.2,2011-06-17,"2011",-692.24780074848,988.311585490824,41.9599990844727,2011-06-19 12:00:00
"207",2.47382926940918,31.2409648895264,0.0148947918787599,0.000180988106876612,2011,"K-08","legal male",3,85.4466014113438,3.2,2011-06-13,"2011",-544.629594029178,965.276657405573,33.5699996948242,2011-06-19 12:00:00
"208",2.0430896282196,31.2745513916016,0.00911502353847027,0.00263896305114031,2011,"K-07","legal male",3,0,2.7,2011-06-13,"2011",-581.150524673094,970.158653334473,38.7700004577637,2011-06-19 12:00:00
"209",1.11812233924866,31.3914165496826,0.0078497901558876,0.00415219459682703,2011,"K-05","legal male",3,0,2.1,2011-06-14,"2011",-656.807178236024,981.97570664711,44.6100006103516,2011-06-19 12:00:00
